,Student_Id,Sem,subject code,subject,subject_short,grade,credits
1351,21pa1a6133,I B.Tech - I Semester,  20BS1P01,  ENGLISH COMMUNICATION SKILLS LAB, ECS Lab,O,1.5
1352,21pa1a6133,I B.Tech - I Semester,0,0,0,0,Semester Grade Point Average(SGPA) : 7.85
1353,21pa1a6133,I B.Tech - II Semester,  20BS2T01,  MATHEMATICS-II (VECTOR CALCULUS & TRANSFORM CALCULUS), M-II,A,3
1354,21pa1a6133,I B.Tech - II Semester,  20IT2T01,  PROGRAMMING FOR PROBLEM SOLVING, PPS,A,3
1355,21pa1a6133,I B.Tech - II Semester,  20BS2T04,  APPLIED CHEMISTRY, AC,C,3
1356,21pa1a6133,I B.Tech - II Semester,  20BS2T07,  ENVIRONMENTAL SCIENCE, ES,P,--
1357,21pa1a6133,I B.Tech - II Semester,  20EC2T02,  DIGITAL LOGIC DESIGN, DLD,A,3
1358,21pa1a6133,I B.Tech - II Semester,  20IT2P01,  PROGRAMMING FOR PROBLEM SOLVING LAB, PPS LAB,O,1.5
1359,21pa1a6133,I B.Tech - II Semester,  20CS2P03,  COMPUTER ENGINEERING WORKSHOP LAB, CEW LAB,O,3
1360,21pa1a6133,I B.Tech - II Semester,  20CS2P04,  ADVANCED PYTHON PROGRAMMING LAB, APP LAB,O,1.5
1361,21pa1a6133,I B.Tech - II Semester,  20BS2P03,  APPLIED CHEMISTRY LAB, AC LAB,S,1.5
1362,21pa1a6133,I B.Tech - II Semester,0,0,0,0,Semester Grade Point Average(SGPA) : 8.38
1363,21pa1a6133,II B.Tech - I Semester,  20IT3T01,  Database Management Systems, DBMS,B,3
1364,21pa1a6133,II B.Tech - I Semester,  20IT3T02,  Object Oriented Programming through Java, OOPthJAVA,B,3
1365,21pa1a6133,II B.Tech - I Semester,  20BS3T02,  Probability & Statistics, P & S,S,3
1366,21pa1a6133,II B.Tech - I Semester,  20BS3A01,  Constitution of India, COI,P,--
1367,21pa1a6133,II B.Tech - I Semester,  20IT3P02,  Object Oriented Programming through Java Lab, OOP th Java Lab,O,1.5
1368,21pa1a6133,II B.Tech - I Semester,  20BS3T04,  Discrete Mathematical Structures, DMS,S,3
1369,21pa1a6133,II B.Tech - I Semester,  20IT3P01,  Database Management Systems Lab, DBMS Lab,O,1.5
1370,21pa1a6133,II B.Tech - I Semester,  20CS3T01,  Data Structures, DS,B,3
1371,21pa1a6133,II B.Tech - I Semester,  20CS3P01,  Data Structures Lab, DS Lab,O,1.5
1372,21pa1a6133,II B.Tech - I Semester,  20CS3P02,  Web Application Development Using Full Stack - Module - I, WADUFSM-I,O,2
1373,21pa1a6133,II B.Tech - I Semester,0,0,0,0,Semester Grade Point Average(SGPA) : 8.47
1374,21pa1a6133,II B.Tech - II Semester,  20CS4T02,  Operating Systems, OS,B,3
1375,21pa1a6133,II B.Tech - II Semester,  20AD4T01,  Data warehousing and Mining, DWH&M,A,3
1376,21pa1a6133,II B.Tech - II Semester,  20AM4T01,  Fundamentals of ArtificialIntelligence & MachineLearning, FAI&ML,S,3
1377,21pa1a6133,II B.Tech - II Semester,  20IT4T01,  Software Engineering, SE,C,3
1378,21pa1a6133,II B.Tech - II Semester,  20CS4P02,  OS Lab, OS Lab,O,1.5
1379,21pa1a6133,II B.Tech - II Semester,  20AM4P01,  Fundamentals of ArtificialIntelligence & MachineLearningLab, FAI&ML Lab,O,1.5
1380,21pa1a6133,II B.Tech - II Semester,  20AD4P01,  Data Mining using Python Lab, DMP Lab,B,1.5
1381,21pa1a6133,II B.Tech - II Semester,  20HS4A01,  Critical Reading and Creative Writing, CR&CW,P,--
1382,21pa1a6133,II B.Tech - II Semester,  20IT4P03,  Web Application Development Using Full Stack-Module - II, WADUFSM-II,O,2
1383,21pa1a6133,II B.Tech - II Semester,  20AM4J01,  Community Service Project, CSP,O,4
1384,21pa1a6133,II B.Tech - II Semester,  20HS4T01,  Universal Human Values II, UHV-II,S,3
1385,21pa1a6133,II B.Tech - II Semester,0,0,0,0,Semester Grade Point Average(SGPA) : 8.53
1386,21pa1a6134,I B.Tech - I Semester,  20BS1T01,  COMMUNICATIVE ENGLISH, CE,S,3
1387,21pa1a6134,I B.Tech - I Semester,  20CS1T01,  COMPUTATIONAL THINKING & PROGRAMMING, CT&P,A,3
1388,21pa1a6134,I B.Tech - I Semester,  20BS1T04,  APPLIED PHYSICS, AP,O,3
1389,21pa1a6134,I B.Tech - I Semester,  20EE1T01,  ELEMENTS OF ELECTRICAL AND ELECTRONICS ENGINEERING, EEEE,A,3
1390,21pa1a6134,I B.Tech - I Semester,  20BS1T02,  MATHEMATICS-I (LINEAR ALGEBRA & CALCULUS), M-I,O,3
1391,21pa1a6134,I B.Tech - I Semester,  20CS1P01,  COMPUTATIONAL THINKING & PROGRAMMING LAB, CT&P Lab,O,1.5
1392,21pa1a6134,I B.Tech - I Semester,  20BS1P04,  APPLIED PHYSICS LAB, AP Lab,O,1.5
1393,21pa1a6134,I B.Tech - I Semester,  20BS1P01,  ENGLISH COMMUNICATION SKILLS LAB, ECS Lab,O,1.5
1394,21pa1a6134,I B.Tech - I Semester,0,0,0,0,Semester Grade Point Average(SGPA) : 9.23
1395,21pa1a6134,I B.Tech - II Semester,  20BS2T01,  MATHEMATICS-II (VECTOR CALCULUS & TRANSFORM CALCULUS), M-II,O,3
1396,21pa1a6134,I B.Tech - II Semester,  20IT2T01,  PROGRAMMING FOR PROBLEM SOLVING, PPS,S,3
1397,21pa1a6134,I B.Tech - II Semester,  20BS2T04,  APPLIED CHEMISTRY, AC,A,3
1398,21pa1a6134,I B.Tech - II Semester,  20BS2T07,  ENVIRONMENTAL SCIENCE, ES,P,--
1399,21pa1a6134,I B.Tech - II Semester,  20EC2T02,  DIGITAL LOGIC DESIGN, DLD,O,3
1400,21pa1a6134,I B.Tech - II Semester,  20IT2P01,  PROGRAMMING FOR PROBLEM SOLVING LAB, PPS LAB,O,1.5
1401,21pa1a6134,I B.Tech - II Semester,  20CS2P03,  COMPUTER ENGINEERING WORKSHOP LAB, CEW LAB,O,3
1402,21pa1a6134,I B.Tech - II Semester,  20CS2P04,  ADVANCED PYTHON PROGRAMMING LAB, APP LAB,O,1.5
1403,21pa1a6134,I B.Tech - II Semester,  20BS2P03,  APPLIED CHEMISTRY LAB, AC LAB,O,1.5
1404,21pa1a6134,I B.Tech - II Semester,0,0,0,0,Semester Grade Point Average(SGPA) : 9.54
1405,21pa1a6134,II B.Tech - I Semester,  20IT3T01,  Database Management Systems, DBMS,O,3
1406,21pa1a6134,II B.Tech - I Semester,  20IT3T02,  Object Oriented Programming through Java, OOPthJAVA,S,3
1407,21pa1a6134,II B.Tech - I Semester,  20BS3T02,  Probability & Statistics, P & S,O,3
1408,21pa1a6134,II B.Tech - I Semester,  20BS3A01,  Constitution of India, COI,P,--
1409,21pa1a6134,II B.Tech - I Semester,  20IT3P02,  Object Oriented Programming through Java Lab, OOP th Java Lab,O,1.5
1410,21pa1a6134,II B.Tech - I Semester,  20BS3T04,  Discrete Mathematical Structures, DMS,O,3
1411,21pa1a6134,II B.Tech - I Semester,  20IT3P01,  Database Management Systems Lab, DBMS Lab,O,1.5
1412,21pa1a6134,II B.Tech - I Semester,  20CS3T01,  Data Structures, DS,O,3
1413,21pa1a6134,II B.Tech - I Semester,  20CS3P01,  Data Structures Lab, DS Lab,O,1.5
1414,21pa1a6134,II B.Tech - I Semester,  20CS3P02,  Web Application Development Using Full Stack - Module - I, WADUFSM-I,O,2
1415,21pa1a6134,II B.Tech - I Semester,0,0,0,0,Semester Grade Point Average(SGPA) : 9.86
1416,21pa1a6134,II B.Tech - II Semester,  20CS4T02,  Operating Systems, OS,S,3
1417,21pa1a6134,II B.Tech - II Semester,  20AD4T01,  Data warehousing and Mining, DWH&M,A,3
1418,21pa1a6134,II B.Tech - II Semester,  20AM4T01,  Fundamentals of ArtificialIntelligence & MachineLearning, FAI&ML,O,3
1419,21pa1a6134,II B.Tech - II Semester,  20IT4T01,  Software Engineering, SE,S,3
1420,21pa1a6134,II B.Tech - II Semester,  20CS4P02,  OS Lab, OS Lab,O,1.5
1421,21pa1a6134,II B.Tech - II Semester,  20AM4P01,  Fundamentals of ArtificialIntelligence & MachineLearningLab, FAI&ML Lab,O,1.5
1422,21pa1a6134,II B.Tech - II Semester,  20AD4P01,  Data Mining using Python Lab, DMP Lab,S,1.5
1423,21pa1a6134,II B.Tech - II Semester,  20HS4A01,  Critical Reading and Creative Writing, CR&CW,P,--
1424,21pa1a6134,II B.Tech - II Semester,  20IT4P03,  Web Application Development Using Full Stack-Module - II, WADUFSM-II,O,2
1425,21pa1a6134,II B.Tech - II Semester,  20AM4J01,  Community Service Project, CSP,O,4
1426,21pa1a6134,II B.Tech - II Semester,  20HS4T01,  Universal Human Values II, UHV-II,S,3
1427,21pa1a6134,II B.Tech - II Semester,0,0,0,0,Semester Grade Point Average(SGPA) : 9.35
1428,21pa1a6135,I B.Tech - I Semester,  20BS1T01,  COMMUNICATIVE ENGLISH, CE,A,3
1429,21pa1a6135,I B.Tech - I Semester,  20CS1T01,  COMPUTATIONAL THINKING & PROGRAMMING, CT&P,A,3
1430,21pa1a6135,I B.Tech - I Semester,  20BS1T04,  APPLIED PHYSICS, AP,O,3
1431,21pa1a6135,I B.Tech - I Semester,  20EE1T01,  ELEMENTS OF ELECTRICAL AND ELECTRONICS ENGINEERING, EEEE,B,3
1432,21pa1a6135,I B.Tech - I Semester,  20BS1T02,  MATHEMATICS-I (LINEAR ALGEBRA & CALCULUS), M-I,S,3
1433,21pa1a6135,I B.Tech - I Semester,  20CS1P01,  COMPUTATIONAL THINKING & PROGRAMMING LAB, CT&P Lab,O,1.5
1434,21pa1a6135,I B.Tech - I Semester,  20BS1P04,  APPLIED PHYSICS LAB, AP Lab,O,1.5
1435,21pa1a6135,I B.Tech - I Semester,  20BS1P01,  ENGLISH COMMUNICATION SKILLS LAB, ECS Lab,O,1.5
1436,21pa1a6135,I B.Tech - I Semester,0,0,0,0,Semester Grade Point Average(SGPA) : 8.77
1437,21pa1a6135,I B.Tech - II Semester,  20BS2T01,  MATHEMATICS-II (VECTOR CALCULUS & TRANSFORM CALCULUS), M-II,O,3
1438,21pa1a6135,I B.Tech - II Semester,  20IT2T01,  PROGRAMMING FOR PROBLEM SOLVING, PPS,S,3
1439,21pa1a6135,I B.Tech - II Semester,  20BS2T04,  APPLIED CHEMISTRY, AC,B,3
1440,21pa1a6135,I B.Tech - II Semester,  20BS2T07,  ENVIRONMENTAL SCIENCE, ES,P,--
1441,21pa1a6135,I B.Tech - II Semester,  20EC2T02,  DIGITAL LOGIC DESIGN, DLD,A,3
1442,21pa1a6135,I B.Tech - II Semester,  20IT2P01,  PROGRAMMING FOR PROBLEM SOLVING LAB, PPS LAB,O,1.5
1443,21pa1a6135,I B.Tech - II Semester,  20CS2P03,  COMPUTER ENGINEERING WORKSHOP LAB, CEW LAB,O,3
1444,21pa1a6135,I B.Tech - II Semester,  20CS2P04,  ADVANCED PYTHON PROGRAMMING LAB, APP LAB,O,1.5
1445,21pa1a6135,I B.Tech - II Semester,  20BS2P03,  APPLIED CHEMISTRY LAB, AC LAB,S,1.5
1446,21pa1a6135,I B.Tech - II Semester,0,0,0,0,Semester Grade Point Average(SGPA) : 9
1447,21pa1a6135,II B.Tech - I Semester,  20IT3T01,  Database Management Systems, DBMS,B,3
1448,21pa1a6135,II B.Tech - I Semester,  20IT3T02,  Object Oriented Programming through Java, OOPthJAVA,B,3
1449,21pa1a6135,II B.Tech - I Semester,  20BS3T02,  Probability & Statistics, P & S,A,3
1450,21pa1a6135,II B.Tech - I Semester,  20BS3A01,  Constitution of India, COI,P,--
1451,21pa1a6135,II B.Tech - I Semester,  20IT3P02,  Object Oriented Programming through Java Lab, OOP th Java Lab,O,1.5
1452,21pa1a6135,II B.Tech - I Semester,  20BS3T04,  Discrete Mathematical Structures, DMS,S,3
1453,21pa1a6135,II B.Tech - I Semester,  20IT3P01,  Database Management Systems Lab, DBMS Lab,O,1.5
1454,21pa1a6135,II B.Tech - I Semester,  20CS3T01,  Data Structures, DS,C,3
1455,21pa1a6135,II B.Tech - I Semester,  20CS3P01,  Data Structures Lab, DS Lab,S,1.5
1456,21pa1a6135,II B.Tech - I Semester,  20CS3P02,  Web Application Development Using Full Stack - Module - I, WADUFSM-I,S,2
1457,21pa1a6135,II B.Tech - I Semester,0,0,0,0,Semester Grade Point Average(SGPA) : 8.02
1458,21pa1a6135,II B.Tech - II Semester,  20CS4T02,  Operating Systems, OS,C,3
1459,21pa1a6135,II B.Tech - II Semester,  20AD4T01,  Data warehousing and Mining, DWH&M,A,3
1460,21pa1a6135,II B.Tech - II Semester,  20AM4T01,  Fundamentals of ArtificialIntelligence & MachineLearning, FAI&ML,S,3
1461,21pa1a6135,II B.Tech - II Semester,  20IT4T01,  Software Engineering, SE,B,3
1462,21pa1a6135,II B.Tech - II Semester,  20CS4P02,  OS Lab, OS Lab,O,1.5
1463,21pa1a6135,II B.Tech - II Semester,  20AM4P01,  Fundamentals of ArtificialIntelligence & MachineLearningLab, FAI&ML Lab,O,1.5
1464,21pa1a6135,II B.Tech - II Semester,  20AD4P01,  Data Mining using Python Lab, DMP Lab,A,1.5
1465,21pa1a6135,II B.Tech - II Semester,  20HS4A01,  Critical Reading and Creative Writing, CR&CW,P,--
1466,21pa1a6135,II B.Tech - II Semester,  20IT4P03,  Web Application Development Using Full Stack-Module - II, WADUFSM-II,O,2
1467,21pa1a6135,II B.Tech - II Semester,  20AM4J01,  Community Service Project, CSP,S,4
1468,21pa1a6135,II B.Tech - II Semester,  20HS4T01,  Universal Human Values II, UHV-II,A,3
1469,21pa1a6135,II B.Tech - II Semester,0,0,0,0,Semester Grade Point Average(SGPA) : 8.31
1470,21pa1a6136,I B.Tech - I Semester,  20BS1T01,  COMMUNICATIVE ENGLISH, CE,S,3
1471,21pa1a6136,I B.Tech - I Semester,  20CS1T01,  COMPUTATIONAL THINKING & PROGRAMMING, CT&P,B,3
1472,21pa1a6136,I B.Tech - I Semester,  20BS1T04,  APPLIED PHYSICS, AP,A,3
1473,21pa1a6136,I B.Tech - I Semester,  20EE1T01,  ELEMENTS OF ELECTRICAL AND ELECTRONICS ENGINEERING, EEEE,C,3
1474,21pa1a6136,I B.Tech - I Semester,  20BS1T02,  MATHEMATICS-I (LINEAR ALGEBRA & CALCULUS), M-I,S,3
1475,21pa1a6136,I B.Tech - I Semester,  20CS1P01,  COMPUTATIONAL THINKING & PROGRAMMING LAB, CT&P Lab,O,1.5
1476,21pa1a6136,I B.Tech - I Semester,  20BS1P04,  APPLIED PHYSICS LAB, AP Lab,O,1.5
1477,21pa1a6136,I B.Tech - I Semester,  20BS1P01,  ENGLISH COMMUNICATION SKILLS LAB, ECS Lab,O,1.5
1478,21pa1a6136,I B.Tech - I Semester,0,0,0,0,Semester Grade Point Average(SGPA) : 8.31
1479,21pa1a6136,I B.Tech - II Semester,  20BS2T01,  MATHEMATICS-II (VECTOR CALCULUS & TRANSFORM CALCULUS), M-II,S,3
1480,21pa1a6136,I B.Tech - II Semester,  20IT2T01,  PROGRAMMING FOR PROBLEM SOLVING, PPS,A,3
1481,21pa1a6136,I B.Tech - II Semester,  20BS2T04,  APPLIED CHEMISTRY, AC,B,3
1482,21pa1a6136,I B.Tech - II Semester,  20BS2T07,  ENVIRONMENTAL SCIENCE, ES,P,--
1483,21pa1a6136,I B.Tech - II Semester,  20EC2T02,  DIGITAL LOGIC DESIGN, DLD,A,3
1484,21pa1a6136,I B.Tech - II Semester,  20IT2P01,  PROGRAMMING FOR PROBLEM SOLVING LAB, PPS LAB,O,1.5
1485,21pa1a6136,I B.Tech - II Semester,  20CS2P03,  COMPUTER ENGINEERING WORKSHOP LAB, CEW LAB,O,3
1486,21pa1a6136,I B.Tech - II Semester,  20CS2P04,  ADVANCED PYTHON PROGRAMMING LAB, APP LAB,O,1.5
1487,21pa1a6136,I B.Tech - II Semester,  20BS2P03,  APPLIED CHEMISTRY LAB, AC LAB,O,1.5
1488,21pa1a6136,I B.Tech - II Semester,0,0,0,0,Semester Grade Point Average(SGPA) : 8.77
1489,21pa1a6136,II B.Tech - I Semester,  20IT3T01,  Database Management Systems, DBMS,B,3
1490,21pa1a6136,II B.Tech - I Semester,  20IT3T02,  Object Oriented Programming through Java, OOPthJAVA,A,3
1491,21pa1a6136,II B.Tech - I Semester,  20BS3T02,  Probability & Statistics, P & S,O,3
1492,21pa1a6136,II B.Tech - I Semester,  20BS3A01,  Constitution of India, COI,P,--
1493,21pa1a6136,II B.Tech - I Semester,  20IT3P02,  Object Oriented Programming through Java Lab, OOP th Java Lab,O,1.5
1494,21pa1a6136,II B.Tech - I Semester,  20BS3T04,  Discrete Mathematical Structures, DMS,O,3
1495,21pa1a6136,II B.Tech - I Semester,  20IT3P01,  Database Management Systems Lab, DBMS Lab,O,1.5
1496,21pa1a6136,II B.Tech - I Semester,  20CS3T01,  Data Structures, DS,A,3
1497,21pa1a6136,II B.Tech - I Semester,  20CS3P01,  Data Structures Lab, DS Lab,O,1.5
1498,21pa1a6136,II B.Tech - I Semester,  20CS3P02,  Web Application Development Using Full Stack - Module - I, WADUFSM-I,O,2
1499,21pa1a6136,II B.Tech - I Semester,0,0,0,0,Semester Grade Point Average(SGPA) : 9.02
1500,21pa1a6136,II B.Tech - II Semester,  20CS4T02,  Operating Systems, OS,S,3
1501,21pa1a6136,II B.Tech - II Semester,  20AD4T01,  Data warehousing and Mining, DWH&M,B,3
1502,21pa1a6136,II B.Tech - II Semester,  20AM4T01,  Fundamentals of ArtificialIntelligence & MachineLearning, FAI&ML,S,3
1503,21pa1a6136,II B.Tech - II Semester,  20IT4T01,  Software Engineering, SE,B,3
1504,21pa1a6136,II B.Tech - II Semester,  20CS4P02,  OS Lab, OS Lab,O,1.5
1505,21pa1a6136,II B.Tech - II Semester,  20AM4P01,  Fundamentals of ArtificialIntelligence & MachineLearningLab, FAI&ML Lab,S,1.5
1506,21pa1a6136,II B.Tech - II Semester,  20AD4P01,  Data Mining using Python Lab, DMP Lab,S,1.5
1507,21pa1a6136,II B.Tech - II Semester,  20HS4A01,  Critical Reading and Creative Writing, CR&CW,P,--
1508,21pa1a6136,II B.Tech - II Semester,  20IT4P03,  Web Application Development Using Full Stack-Module - II, WADUFSM-II,O,2
1509,21pa1a6136,II B.Tech - II Semester,  20AM4J01,  Community Service Project, CSP,S,4
1510,21pa1a6136,II B.Tech - II Semester,  20HS4T01,  Universal Human Values II, UHV-II,S,3
1511,21pa1a6136,II B.Tech - II Semester,0,0,0,0,Semester Grade Point Average(SGPA) : 8.67
1512,21pa1a6137,I B.Tech - I Semester,  20BS1T01,  COMMUNICATIVE ENGLISH, CE,A,3
1513,21pa1a6137,I B.Tech - I Semester,  20CS1T01,  COMPUTATIONAL THINKING & PROGRAMMING, CT&P,A,3
1514,21pa1a6137,I B.Tech - I Semester,  20BS1T04,  APPLIED PHYSICS, AP,O,3
1515,21pa1a6137,I B.Tech - I Semester,  20EE1T01,  ELEMENTS OF ELECTRICAL AND ELECTRONICS ENGINEERING, EEEE,B,3
1516,21pa1a6137,I B.Tech - I Semester,  20BS1T02,  MATHEMATICS-I (LINEAR ALGEBRA & CALCULUS), M-I,O,3
1517,21pa1a6137,I B.Tech - I Semester,  20CS1P01,  COMPUTATIONAL THINKING & PROGRAMMING LAB, CT&P Lab,O,1.5
1518,21pa1a6137,I B.Tech - I Semester,  20BS1P04,  APPLIED PHYSICS LAB, AP Lab,O,1.5
1519,21pa1a6137,I B.Tech - I Semester,  20BS1P01,  ENGLISH COMMUNICATION SKILLS LAB, ECS Lab,O,1.5
1520,21pa1a6137,I B.Tech - I Semester,0,0,0,0,Semester Grade Point Average(SGPA) : 8.92
1521,21pa1a6137,I B.Tech - II Semester,  20BS2T01,  MATHEMATICS-II (VECTOR CALCULUS & TRANSFORM CALCULUS), M-II,S,3
1522,21pa1a6137,I B.Tech - II Semester,  20IT2T01,  PROGRAMMING FOR PROBLEM SOLVING, PPS,O,3
1523,21pa1a6137,I B.Tech - II Semester,  20BS2T04,  APPLIED CHEMISTRY, AC,B,3
1524,21pa1a6137,I B.Tech - II Semester,  20BS2T07,  ENVIRONMENTAL SCIENCE, ES,P,--
1525,21pa1a6137,I B.Tech - II Semester,  20EC2T02,  DIGITAL LOGIC DESIGN, DLD,S,3
1526,21pa1a6137,I B.Tech - II Semester,  20IT2P01,  PROGRAMMING FOR PROBLEM SOLVING LAB, PPS LAB,O,1.5
1527,21pa1a6137,I B.Tech - II Semester,  20CS2P03,  COMPUTER ENGINEERING WORKSHOP LAB, CEW LAB,O,3
1528,21pa1a6137,I B.Tech - II Semester,  20CS2P04,  ADVANCED PYTHON PROGRAMMING LAB, APP LAB,O,1.5
1529,21pa1a6137,I B.Tech - II Semester,  20BS2P03,  APPLIED CHEMISTRY LAB, AC LAB,S,1.5
1530,21pa1a6137,I B.Tech - II Semester,0,0,0,0,Semester Grade Point Average(SGPA) : 9.15
1531,21pa1a6137,II B.Tech - I Semester,  20IT3T01,  Database Management Systems, DBMS,A,3
1532,21pa1a6137,II B.Tech - I Semester,  20IT3T02,  Object Oriented Programming through Java, OOPthJAVA,A,3
1533,21pa1a6137,II B.Tech - I Semester,  20BS3T02,  Probability & Statistics, P & S,O,3
1534,21pa1a6137,II B.Tech - I Semester,  20BS3A01,  Constitution of India, COI,P,--
1535,21pa1a6137,II B.Tech - I Semester,  20IT3P02,  Object Oriented Programming through Java Lab, OOP th Java Lab,O,1.5
1536,21pa1a6137,II B.Tech - I Semester,  20BS3T04,  Discrete Mathematical Structures, DMS,O,3
1537,21pa1a6137,II B.Tech - I Semester,  20IT3P01,  Database Management Systems Lab, DBMS Lab,O,1.5
1538,21pa1a6137,II B.Tech - I Semester,  20CS3T01,  Data Structures, DS,A,3
1539,21pa1a6137,II B.Tech - I Semester,  20CS3P01,  Data Structures Lab, DS Lab,O,1.5
1540,21pa1a6137,II B.Tech - I Semester,  20CS3P02,  Web Application Development Using Full Stack - Module - I, WADUFSM-I,O,2
1541,21pa1a6137,II B.Tech - I Semester,0,0,0,0,Semester Grade Point Average(SGPA) : 9.16
1542,21pa1a6137,II B.Tech - II Semester,  20CS4T02,  Operating Systems, OS,A,3
1543,21pa1a6137,II B.Tech - II Semester,  20AD4T01,  Data warehousing and Mining, DWH&M,S,3
1544,21pa1a6137,II B.Tech - II Semester,  20AM4T01,  Fundamentals of ArtificialIntelligence & MachineLearning, FAI&ML,O,3
1545,21pa1a6137,II B.Tech - II Semester,  20IT4T01,  Software Engineering, SE,A,3
1546,21pa1a6137,II B.Tech - II Semester,  20CS4P02,  OS Lab, OS Lab,O,1.5
1547,21pa1a6137,II B.Tech - II Semester,  20AM4P01,  Fundamentals of ArtificialIntelligence & MachineLearningLab, FAI&ML Lab,S,1.5
1548,21pa1a6137,II B.Tech - II Semester,  20AD4P01,  Data Mining using Python Lab, DMP Lab,S,1.5
1549,21pa1a6137,II B.Tech - II Semester,  20HS4A01,  Critical Reading and Creative Writing, CR&CW,P,--
1550,21pa1a6137,II B.Tech - II Semester,  20IT4P03,  Web Application Development Using Full Stack-Module - II, WADUFSM-II,O,2
1551,21pa1a6137,II B.Tech - II Semester,  20AM4J01,  Community Service Project, CSP,S,4
1552,21pa1a6137,II B.Tech - II Semester,  20HS4T01,  Universal Human Values II, UHV-II,S,3
1553,21pa1a6137,II B.Tech - II Semester,0,0,0,0,Semester Grade Point Average(SGPA) : 9.02
1554,21pa1a6138,I B.Tech - I Semester,  20BS1T01,  COMMUNICATIVE ENGLISH, CE,S,3
1555,21pa1a6138,I B.Tech - I Semester,  20CS1T01,  COMPUTATIONAL THINKING & PROGRAMMING, CT&P,C,3
1556,21pa1a6138,I B.Tech - I Semester,  20BS1T04,  APPLIED PHYSICS, AP,S,3
1557,21pa1a6138,I B.Tech - I Semester,  20EE1T01,  ELEMENTS OF ELECTRICAL AND ELECTRONICS ENGINEERING, EEEE,B,3
1558,21pa1a6138,I B.Tech - I Semester,  20BS1T02,  MATHEMATICS-I (LINEAR ALGEBRA & CALCULUS), M-I,A,3
1559,21pa1a6138,I B.Tech - I Semester,  20CS1P01,  COMPUTATIONAL THINKING & PROGRAMMING LAB, CT&P Lab,A,1.5
1560,21pa1a6138,I B.Tech - I Semester,  20BS1P04,  APPLIED PHYSICS LAB, AP Lab,S,1.5
1561,21pa1a6138,I B.Tech - I Semester,  20BS1P01,  ENGLISH COMMUNICATION SKILLS LAB, ECS Lab,S,1.5
1562,21pa1a6138,I B.Tech - I Semester,0,0,0,0,Semester Grade Point Average(SGPA) : 8
1563,21pa1a6138,I B.Tech - II Semester,  20BS2T04,  APPLIED CHEMISTRY, AC,C,3
1564,21pa1a6138,I B.Tech - II Semester,  20EC2T02,  DIGITAL LOGIC DESIGN, DLD,B,3
1565,21pa1a6138,I B.Tech - II Semester,  20BS2T07,  ENVIRONMENTAL SCIENCE, ES,P,--
1566,21pa1a6138,I B.Tech - II Semester,  20BS2T01,  MATHEMATICS-II (VECTOR CALCULUS & TRANSFORM CALCULUS), M-II,A,3
1567,21pa1a6138,I B.Tech - II Semester,  20IT2T01,  PROGRAMMING FOR PROBLEM SOLVING, PPS,C,3
1568,21pa1a6138,I B.Tech - II Semester,  20CS2P03,  COMPUTER ENGINEERING WORKSHOP LAB, CEW LAB,A,3
1569,21pa1a6138,I B.Tech - II Semester,  20BS2P03,  APPLIED CHEMISTRY LAB, AC LAB,S,1.5
1570,21pa1a6138,I B.Tech - II Semester,  20IT2P01,  PROGRAMMING FOR PROBLEM SOLVING LAB, PPS LAB,O,1.5
1571,21pa1a6138,I B.Tech - II Semester,  20CS2P04,  ADVANCED PYTHON PROGRAMMING LAB, APP LAB,O,1.5
1572,21pa1a6138,I B.Tech - II Semester,0,0,0,0,Semester Grade Point Average(SGPA) : 7.62
1573,21pa1a6139,I B.Tech - I Semester,  20BS1T01,  COMMUNICATIVE ENGLISH, CE,A,3
1574,21pa1a6139,I B.Tech - I Semester,  20CS1T01,  COMPUTATIONAL THINKING & PROGRAMMING, CT&P,B,3
1575,21pa1a6139,I B.Tech - I Semester,  20BS1T04,  APPLIED PHYSICS, AP,C,3
1576,21pa1a6139,I B.Tech - I Semester,  20EE1T01,  ELEMENTS OF ELECTRICAL AND ELECTRONICS ENGINEERING, EEEE,D,3
1577,21pa1a6139,I B.Tech - I Semester,  20BS1T02,  MATHEMATICS-I (LINEAR ALGEBRA & CALCULUS), M-I,D,3
1578,21pa1a6139,I B.Tech - I Semester,  20CS1P01,  COMPUTATIONAL THINKING & PROGRAMMING LAB, CT&P Lab,O,1.5
1579,21pa1a6139,I B.Tech - I Semester,  20BS1P04,  APPLIED PHYSICS LAB, AP Lab,S,1.5
1580,21pa1a6139,I B.Tech - I Semester,  20BS1P01,  ENGLISH COMMUNICATION SKILLS LAB, ECS Lab,O,1.5
1581,21pa1a6139,I B.Tech - I Semester,0,0,0,0,Semester Grade Point Average(SGPA) : 7
1582,21pa1a6139,I B.Tech - II Semester,  20BS2T01,  MATHEMATICS-II (VECTOR CALCULUS & TRANSFORM CALCULUS), M-II,F,0
1583,21pa1a6139,I B.Tech - II Semester,  20IT2T01,  PROGRAMMING FOR PROBLEM SOLVING, PPS,C,3
1584,21pa1a6139,I B.Tech - II Semester,  20BS2T04,  APPLIED CHEMISTRY, AC,D,3
1585,21pa1a6139,I B.Tech - II Semester,  20BS2T07,  ENVIRONMENTAL SCIENCE, ES,P,--
1586,21pa1a6139,I B.Tech - II Semester,  20EC2T02,  DIGITAL LOGIC DESIGN, DLD,C,3
1587,21pa1a6139,I B.Tech - II Semester,  20IT2P01,  PROGRAMMING FOR PROBLEM SOLVING LAB, PPS LAB,S,1.5
