,Student_Id,Sem,subject code,subject,subject_short,grade,credits
1539,21PA1A0137,II B.Tech - II Semester,  20CE4J01,  Community Service Project, CSP,A,4
1540,21PA1A0137,II B.Tech - II Semester,  20HS4T01,  Universal Human Values II, UHV-II,B,3
1541,21PA1A0137,II B.Tech - II Semester,0,0,0,0,Estimated Semester Grade Point Average(SGPA) : 6.18
1542,21PA1A0138,I B.Tech - I Semester,  20BS1T02,  MATHEMATICS-I (LINEAR ALGEBRA & CALCULUS), M-I,C,3
1543,21PA1A0138,I B.Tech - I Semester,  20BS1T01,  COMMUNICATIVE ENGLISH, CE,A,3
1544,21PA1A0138,I B.Tech - I Semester,  20CS1T01,  COMPUTATIONAL THINKING & PROGRAMMING, CT&P,A,3
1545,21PA1A0138,I B.Tech - I Semester,  20BS1T03,  ENGINEERING PHYSICS, EP,C,3
1546,21PA1A0138,I B.Tech - I Semester,  20ME1T01,  ENGINEERING GRAPHICS, EG,B,3
1547,21PA1A0138,I B.Tech - I Semester,  20BS1P02,  ENGINEERING PHYSICS LAB, EP Lab,O,1.5
1548,21PA1A0138,I B.Tech - I Semester,  20BS1P01,  ENGLISH COMMUNICATION SKILLS LAB, ECS Lab,S,1.5
1549,21PA1A0138,I B.Tech - I Semester,  20CS1P01,  COMPUTATIONAL THINKING & PROGRAMMING LAB, CT&P Lab,O,1.5
1550,21PA1A0138,I B.Tech - I Semester,0,0,0,0,Semester Grade Point Average(SGPA) : 7.62
1551,21PA1A0138,I B.Tech - II Semester,  20BS2T01,  MATHEMATICS-II (VECTOR CALCULUS & TRANSFORM CALCULUS), M-II,C,3
1552,21PA1A0138,I B.Tech - II Semester,  20BS2T02,  ENGINEERING CHEMISTRY, EG,A,3
1553,21PA1A0138,I B.Tech - II Semester,  20CE2T02,  ENGINEERING MECHANICS, EM,C,3
1554,21PA1A0138,I B.Tech - II Semester,  20CE2P01,  BUILDING PLANNING & COMPUTER AIDED BUILDING DRAWING, BP&CABD,O,1.5
1555,21PA1A0138,I B.Tech - II Semester,  20BS2T07,  ENVIRONMENTAL SCIENCE, ES,P,--
1556,21PA1A0138,I B.Tech - II Semester,  20CE2T01,  BUILDING MATERIAL AND CONCRETE TECHNOLOGY, BM&CT,C,3
1557,21PA1A0138,I B.Tech - II Semester,  20ME2P01,  ENGINEERING WORKSHOP, EW,S,1.5
1558,21PA1A0138,I B.Tech - II Semester,  20BS2P01,  ENGINEERING CHEMISTRY LAB, EC LAB,O,1.5
1559,21PA1A0138,I B.Tech - II Semester,  20CS2P01,  COMPUTER PROGRAMMING LAB, CP LAB,O,3
1560,21PA1A0138,I B.Tech - II Semester,0,0,0,0,Semester Grade Point Average(SGPA) : 7.77
1561,21PA1A0138,II B.Tech - I Semester,  20CE3T02,  Fluid Mechanics, FM,B,3
1562,21PA1A0138,II B.Tech - I Semester,  20CE3T01,  Strength of Materials -I, SOM-I,S,3
1563,21PA1A0138,II B.Tech - I Semester,  20BS3A01,  Constitution of India, COI,P,--
1564,21PA1A0138,II B.Tech - I Semester,  20BS3T01,  Mathematics - III (Complex variables & PDE), M-III (CV&PDE),D,3
1565,21PA1A0138,II B.Tech - I Semester,  20CE3P03,  Surveying Field Work Lab, SFW Lab,O,1.5
1566,21PA1A0138,II B.Tech - I Semester,  20CE3T03,  Surveying, SUR,A,3
1567,21PA1A0138,II B.Tech - I Semester,  20CE3P02,  Highway Engineering Lab, HE Lab,S,1.5
1568,21PA1A0138,II B.Tech - I Semester,  20CE3P01,  Concrete Technology Lab, CT Lab,O,1.5
1569,21PA1A0138,II B.Tech - I Semester,  20CE3P04,  Building & Earth Science, B&ES,O,2
1570,21PA1A0138,II B.Tech - I Semester,  20CE3T04,  Highway Engineering, HE,B,3
1571,21PA1A0138,II B.Tech - I Semester,0,0,0,0,Semester Grade Point Average(SGPA) : 7.98
1572,21PA1A0138,II B.Tech - II Semester,  20BS4T01,"  Mathematics-IV (Numerical Methods, Probability & Statistics)", M-IV,A,3
1573,21PA1A0138,II B.Tech - II Semester,  20CE4T01,  Strength of Materials -II, SOM-II,A,3
1574,21PA1A0138,II B.Tech - II Semester,  20CE4T02,  Hydraulics and Hydraulic Machinery, HHM,A,3
1575,21PA1A0138,II B.Tech - II Semester,  20HS4A01,  Critical Reading and Creative Writing, CR&CW,P,--
1576,21PA1A0138,II B.Tech - II Semester,  20CE4T03,  Environmental Engineering, EE,B,3
1577,21PA1A0138,II B.Tech - II Semester,  20CE4P03,  Fluid Mechanics & Hydraulics Machinery Lab, FM & HM Lab,S,1.5
1578,21PA1A0138,II B.Tech - II Semester,  20CE4P01,  Environmental Engineering Lab, EE Lab,O,1.5
1579,21PA1A0138,II B.Tech - II Semester,  20CE4P04,  Advanced Construction Planning, ACP,O,2
1580,21PA1A0138,II B.Tech - II Semester,  20CE4P02,  Strength of Materials Lab, SOM Lab,O,1.5
1581,21PA1A0138,II B.Tech - II Semester,  20CE4J01,  Community Service Project, CSP,A,4
1582,21PA1A0138,II B.Tech - II Semester,  20HS4T01,  Universal Human Values II, UHV-II,A,3
1583,21PA1A0138,II B.Tech - II Semester,0,0,0,0,Semester Grade Point Average(SGPA) : 8.33
1584,21PA1A0139,I B.Tech - I Semester,  20BS1T02,  MATHEMATICS-I (LINEAR ALGEBRA & CALCULUS), M-I,D,3
1585,21PA1A0139,I B.Tech - I Semester,  20BS1T01,  COMMUNICATIVE ENGLISH, CE,C,3
1586,21PA1A0139,I B.Tech - I Semester,  20CS1T01,  COMPUTATIONAL THINKING & PROGRAMMING, CT&P,D,3
1587,21PA1A0139,I B.Tech - I Semester,  20BS1T03,  ENGINEERING PHYSICS, EP,F,0
1588,21PA1A0139,I B.Tech - I Semester,  20ME1T01,  ENGINEERING GRAPHICS, EG,D,3
1589,21PA1A0139,I B.Tech - I Semester,  20BS1P02,  ENGINEERING PHYSICS LAB, EP Lab,B,1.5
1590,21PA1A0139,I B.Tech - I Semester,  20BS1P01,  ENGLISH COMMUNICATION SKILLS LAB, ECS Lab,A,1.5
1591,21PA1A0139,I B.Tech - I Semester,  20CS1P01,  COMPUTATIONAL THINKING & PROGRAMMING LAB, CT&P Lab,S,1.5
1592,21PA1A0139,I B.Tech - I Semester,0,0,0,0,Estimated Semester Grade Point Average(SGPA) : 6
1593,21PA1A0139,I B.Tech - II Semester,  20BS2T01,  MATHEMATICS-II (VECTOR CALCULUS & TRANSFORM CALCULUS), M-II,D,3
1594,21PA1A0139,I B.Tech - II Semester,  20BS2T02,  ENGINEERING CHEMISTRY, EG,C,3
1595,21PA1A0139,I B.Tech - II Semester,  20CE2T02,  ENGINEERING MECHANICS, EM,D,3
1596,21PA1A0139,I B.Tech - II Semester,  20CE2P01,  BUILDING PLANNING & COMPUTER AIDED BUILDING DRAWING, BP&CABD,C,1.5
1597,21PA1A0139,I B.Tech - II Semester,  20BS2T07,  ENVIRONMENTAL SCIENCE, ES,P,--
1598,21PA1A0139,I B.Tech - II Semester,  20CE2T01,  BUILDING MATERIAL AND CONCRETE TECHNOLOGY, BM&CT,D,3
1599,21PA1A0139,I B.Tech - II Semester,  20ME2P01,  ENGINEERING WORKSHOP, EW,B,1.5
1600,21PA1A0139,I B.Tech - II Semester,  20BS2P01,  ENGINEERING CHEMISTRY LAB, EC LAB,S,1.5
1601,21PA1A0139,I B.Tech - II Semester,  20CS2P01,  COMPUTER PROGRAMMING LAB, CP LAB,S,3
1602,21PA1A0139,I B.Tech - II Semester,0,0,0,0,Semester Grade Point Average(SGPA) : 6.31
1603,21PA1A0139,II B.Tech - I Semester,  20CE3T02,  Fluid Mechanics, FM,D,3
1604,21PA1A0139,II B.Tech - I Semester,  20CE3T01,  Strength of Materials -I, SOM-I,C,3
1605,21PA1A0139,II B.Tech - I Semester,  20BS3A01,  Constitution of India, COI,P,--
1606,21PA1A0139,II B.Tech - I Semester,  20BS3T01,  Mathematics - III (Complex variables & PDE), M-III (CV&PDE),F,0
1607,21PA1A0139,II B.Tech - I Semester,  20CE3P03,  Surveying Field Work Lab, SFW Lab,O,1.5
1608,21PA1A0139,II B.Tech - I Semester,  20CE3T03,  Surveying, SUR,C,3
1609,21PA1A0139,II B.Tech - I Semester,  20CE3P02,  Highway Engineering Lab, HE Lab,S,1.5
1610,21PA1A0139,II B.Tech - I Semester,  20CE3P01,  Concrete Technology Lab, CT Lab,O,1.5
1611,21PA1A0139,II B.Tech - I Semester,  20CE3P04,  Building & Earth Science, B&ES,S,2
1612,21PA1A0139,II B.Tech - I Semester,  20CE3T04,  Highway Engineering, HE,B,3
1613,21PA1A0139,II B.Tech - I Semester,0,0,0,0,Estimated Semester Grade Point Average(SGPA) : 7.22
1614,21PA1A0139,II B.Tech - II Semester,  20BS4T01,"  Mathematics-IV (Numerical Methods, Probability & Statistics)", M-IV,B,3
1615,21PA1A0139,II B.Tech - II Semester,  20CE4T01,  Strength of Materials -II, SOM-II,C,3
1616,21PA1A0139,II B.Tech - II Semester,  20CE4T02,  Hydraulics and Hydraulic Machinery, HHM,B,3
1617,21PA1A0139,II B.Tech - II Semester,  20HS4A01,  Critical Reading and Creative Writing, CR&CW,P,--
1618,21PA1A0139,II B.Tech - II Semester,  20CE4T03,  Environmental Engineering, EE,C,3
1619,21PA1A0139,II B.Tech - II Semester,  20CE4P03,  Fluid Mechanics & Hydraulics Machinery Lab, FM & HM Lab,C,1.5
1620,21PA1A0139,II B.Tech - II Semester,  20CE4P01,  Environmental Engineering Lab, EE Lab,S,1.5
1621,21PA1A0139,II B.Tech - II Semester,  20CE4P04,  Advanced Construction Planning, ACP,O,2
1622,21PA1A0139,II B.Tech - II Semester,  20CE4P02,  Strength of Materials Lab, SOM Lab,O,1.5
1623,21PA1A0139,II B.Tech - II Semester,  20CE4J01,  Community Service Project, CSP,A,4
1624,21PA1A0139,II B.Tech - II Semester,  20HS4T01,  Universal Human Values II, UHV-II,B,3
1625,21PA1A0139,II B.Tech - II Semester,0,0,0,0,Semester Grade Point Average(SGPA) : 7.39
1626,21PA1A0140,I B.Tech - I Semester,  20BS1T02,  MATHEMATICS-I (LINEAR ALGEBRA & CALCULUS), M-I,C,3
1627,21PA1A0140,I B.Tech - I Semester,  20BS1T01,  COMMUNICATIVE ENGLISH, CE,B,3
1628,21PA1A0140,I B.Tech - I Semester,  20CS1T01,  COMPUTATIONAL THINKING & PROGRAMMING, CT&P,C,3
1629,21PA1A0140,I B.Tech - I Semester,  20BS1T03,  ENGINEERING PHYSICS, EP,D,3
1630,21PA1A0140,I B.Tech - I Semester,  20ME1T01,  ENGINEERING GRAPHICS, EG,C,3
1631,21PA1A0140,I B.Tech - I Semester,  20BS1P02,  ENGINEERING PHYSICS LAB, EP Lab,S,1.5
1632,21PA1A0140,I B.Tech - I Semester,  20BS1P01,  ENGLISH COMMUNICATION SKILLS LAB, ECS Lab,S,1.5
1633,21PA1A0140,I B.Tech - I Semester,  20CS1P01,  COMPUTATIONAL THINKING & PROGRAMMING LAB, CT&P Lab,O,1.5
1634,21PA1A0140,I B.Tech - I Semester,0,0,0,0,Semester Grade Point Average(SGPA) : 6.77
1635,21PA1A0140,I B.Tech - II Semester,  20BS2T01,  MATHEMATICS-II (VECTOR CALCULUS & TRANSFORM CALCULUS), M-II,C,3
1636,21PA1A0140,I B.Tech - II Semester,  20BS2T02,  ENGINEERING CHEMISTRY, EG,C,3
1637,21PA1A0140,I B.Tech - II Semester,  20CE2T02,  ENGINEERING MECHANICS, EM,C,3
1638,21PA1A0140,I B.Tech - II Semester,  20CE2P01,  BUILDING PLANNING & COMPUTER AIDED BUILDING DRAWING, BP&CABD,O,1.5
1639,21PA1A0140,I B.Tech - II Semester,  20BS2T07,  ENVIRONMENTAL SCIENCE, ES,P,--
1640,21PA1A0140,I B.Tech - II Semester,  20CE2T01,  BUILDING MATERIAL AND CONCRETE TECHNOLOGY, BM&CT,C,3
1641,21PA1A0140,I B.Tech - II Semester,  20ME2P01,  ENGINEERING WORKSHOP, EW,S,1.5
1642,21PA1A0140,I B.Tech - II Semester,  20BS2P01,  ENGINEERING CHEMISTRY LAB, EC LAB,O,1.5
1643,21PA1A0140,I B.Tech - II Semester,  20CS2P01,  COMPUTER PROGRAMMING LAB, CP LAB,O,3
1644,21PA1A0140,I B.Tech - II Semester,0,0,0,0,Semester Grade Point Average(SGPA) : 7.46
1645,21PA1A0140,II B.Tech - I Semester,  20CE3T02,  Fluid Mechanics, FM,F,0
1646,21PA1A0140,II B.Tech - I Semester,  20CE3T01,  Strength of Materials -I, SOM-I,A,3
1647,21PA1A0140,II B.Tech - I Semester,  20BS3A01,  Constitution of India, COI,P,--
1648,21PA1A0140,II B.Tech - I Semester,  20BS3T01,  Mathematics - III (Complex variables & PDE), M-III (CV&PDE),D,3
1649,21PA1A0140,II B.Tech - I Semester,  20CE3P03,  Surveying Field Work Lab, SFW Lab,O,1.5
1650,21PA1A0140,II B.Tech - I Semester,  20CE3T03,  Surveying, SUR,C,3
1651,21PA1A0140,II B.Tech - I Semester,  20CE3P02,  Highway Engineering Lab, HE Lab,O,1.5
1652,21PA1A0140,II B.Tech - I Semester,  20CE3P01,  Concrete Technology Lab, CT Lab,O,1.5
1653,21PA1A0140,II B.Tech - I Semester,  20CE3P04,  Building & Earth Science, B&ES,O,2
1654,21PA1A0140,II B.Tech - I Semester,  20CE3T04,  Highway Engineering, HE,A,3
1655,21PA1A0140,II B.Tech - I Semester,0,0,0,0,Estimated Semester Grade Point Average(SGPA) : 7.89
1656,21PA1A0140,II B.Tech - II Semester,  20BS4T01,"  Mathematics-IV (Numerical Methods, Probability & Statistics)", M-IV,A,3
1657,21PA1A0140,II B.Tech - II Semester,  20CE4T01,  Strength of Materials -II, SOM-II,B,3
1658,21PA1A0140,II B.Tech - II Semester,  20CE4T02,  Hydraulics and Hydraulic Machinery, HHM,A,3
1659,21PA1A0140,II B.Tech - II Semester,  20HS4A01,  Critical Reading and Creative Writing, CR&CW,P,--
1660,21PA1A0140,II B.Tech - II Semester,  20CE4T03,  Environmental Engineering, EE,B,3
1661,21PA1A0140,II B.Tech - II Semester,  20CE4P03,  Fluid Mechanics & Hydraulics Machinery Lab, FM & HM Lab,A,1.5
1662,21PA1A0140,II B.Tech - II Semester,  20CE4P01,  Environmental Engineering Lab, EE Lab,O,1.5
1663,21PA1A0140,II B.Tech - II Semester,  20CE4P04,  Advanced Construction Planning, ACP,O,2
1664,21PA1A0140,II B.Tech - II Semester,  20CE4P02,  Strength of Materials Lab, SOM Lab,O,1.5
1665,21PA1A0140,II B.Tech - II Semester,  20CE4J01,  Community Service Project, CSP,A,4
1666,21PA1A0140,II B.Tech - II Semester,  20HS4T01,  Universal Human Values II, UHV-II,A,3
1667,21PA1A0140,II B.Tech - II Semester,0,0,0,0,Semester Grade Point Average(SGPA) : 8.16
1668,21PA1A0141,I B.Tech - I Semester,  20BS1T02,  MATHEMATICS-I (LINEAR ALGEBRA & CALCULUS), M-I,C,3
1669,21PA1A0141,I B.Tech - I Semester,  20BS1T01,  COMMUNICATIVE ENGLISH, CE,B,3
1670,21PA1A0141,I B.Tech - I Semester,  20CS1T01,  COMPUTATIONAL THINKING & PROGRAMMING, CT&P,C,3
1671,21PA1A0141,I B.Tech - I Semester,  20BS1T03,  ENGINEERING PHYSICS, EP,D,3
1672,21PA1A0141,I B.Tech - I Semester,  20ME1T01,  ENGINEERING GRAPHICS, EG,C,3
1673,21PA1A0141,I B.Tech - I Semester,  20BS1P02,  ENGINEERING PHYSICS LAB, EP Lab,S,1.5
1674,21PA1A0141,I B.Tech - I Semester,  20BS1P01,  ENGLISH COMMUNICATION SKILLS LAB, ECS Lab,A,1.5
1675,21PA1A0141,I B.Tech - I Semester,  20CS1P01,  COMPUTATIONAL THINKING & PROGRAMMING LAB, CT&P Lab,S,1.5
1676,21PA1A0141,I B.Tech - I Semester,0,0,0,0,Semester Grade Point Average(SGPA) : 6.62
1677,21PA1A0141,I B.Tech - II Semester,  20BS2T01,  MATHEMATICS-II (VECTOR CALCULUS & TRANSFORM CALCULUS), M-II,D,3
1678,21PA1A0141,I B.Tech - II Semester,  20BS2T02,  ENGINEERING CHEMISTRY, EG,C,3
1679,21PA1A0141,I B.Tech - II Semester,  20CE2T02,  ENGINEERING MECHANICS, EM,C,3
1680,21PA1A0141,I B.Tech - II Semester,  20CE2P01,  BUILDING PLANNING & COMPUTER AIDED BUILDING DRAWING, BP&CABD,O,1.5
1681,21PA1A0141,I B.Tech - II Semester,  20BS2T07,  ENVIRONMENTAL SCIENCE, ES,P,--
1682,21PA1A0141,I B.Tech - II Semester,  20CE2T01,  BUILDING MATERIAL AND CONCRETE TECHNOLOGY, BM&CT,C,3
1683,21PA1A0141,I B.Tech - II Semester,  20ME2P01,  ENGINEERING WORKSHOP, EW,O,1.5
1684,21PA1A0141,I B.Tech - II Semester,  20BS2P01,  ENGINEERING CHEMISTRY LAB, EC LAB,S,1.5
1685,21PA1A0141,I B.Tech - II Semester,  20CS2P01,  COMPUTER PROGRAMMING LAB, CP LAB,S,3
1686,21PA1A0141,I B.Tech - II Semester,0,0,0,0,Semester Grade Point Average(SGPA) : 7.15
1687,21PA1A0141,II B.Tech - I Semester,  20CE3T02,  Fluid Mechanics, FM,D,3
1688,21PA1A0141,II B.Tech - I Semester,  20CE3T01,  Strength of Materials -I, SOM-I,B,3
1689,21PA1A0141,II B.Tech - I Semester,  20BS3A01,  Constitution of India, COI,P,--
1690,21PA1A0141,II B.Tech - I Semester,  20BS3T01,  Mathematics - III (Complex variables & PDE), M-III (CV&PDE),C,3
1691,21PA1A0141,II B.Tech - I Semester,  20CE3P03,  Surveying Field Work Lab, SFW Lab,S,1.5
1692,21PA1A0141,II B.Tech - I Semester,  20CE3T03,  Surveying, SUR,C,3
1693,21PA1A0141,II B.Tech - I Semester,  20CE3P02,  Highway Engineering Lab, HE Lab,A,1.5
1694,21PA1A0141,II B.Tech - I Semester,  20CE3P01,  Concrete Technology Lab, CT Lab,S,1.5
1695,21PA1A0141,II B.Tech - I Semester,  20CE3P04,  Building & Earth Science, B&ES,S,2
1696,21PA1A0141,II B.Tech - I Semester,  20CE3T04,  Highway Engineering, HE,A,3
1697,21PA1A0141,II B.Tech - I Semester,0,0,0,0,Semester Grade Point Average(SGPA) : 7.12
1698,21PA1A0141,II B.Tech - II Semester,  20BS4T01,"  Mathematics-IV (Numerical Methods, Probability & Statistics)", M-IV,S,3
1699,21PA1A0141,II B.Tech - II Semester,  20CE4T01,  Strength of Materials -II, SOM-II,A,3
1700,21PA1A0141,II B.Tech - II Semester,  20CE4T02,  Hydraulics and Hydraulic Machinery, HHM,B,3
1701,21PA1A0141,II B.Tech - II Semester,  20HS4A01,  Critical Reading and Creative Writing, CR&CW,P,--
1702,21PA1A0141,II B.Tech - II Semester,  20CE4T03,  Environmental Engineering, EE,C,3
1703,21PA1A0141,II B.Tech - II Semester,  20CE4P03,  Fluid Mechanics & Hydraulics Machinery Lab, FM & HM Lab,S,1.5
1704,21PA1A0141,II B.Tech - II Semester,  20CE4P01,  Environmental Engineering Lab, EE Lab,S,1.5
1705,21PA1A0141,II B.Tech - II Semester,  20CE4P04,  Advanced Construction Planning, ACP,O,2
1706,21PA1A0141,II B.Tech - II Semester,  20CE4P02,  Strength of Materials Lab, SOM Lab,O,1.5
1707,21PA1A0141,II B.Tech - II Semester,  20CE4J01,  Community Service Project, CSP,S,4
1708,21PA1A0141,II B.Tech - II Semester,  20HS4T01,  Universal Human Values II, UHV-II,B,3
1709,21PA1A0141,II B.Tech - II Semester,0,0,0,0,Semester Grade Point Average(SGPA) : 8.2
1710,21PA1A0142,I B.Tech - I Semester,  20BS1T02,  MATHEMATICS-I (LINEAR ALGEBRA & CALCULUS), M-I,C,3
1711,21PA1A0142,I B.Tech - I Semester,  20BS1T01,  COMMUNICATIVE ENGLISH, CE,B,3
1712,21PA1A0142,I B.Tech - I Semester,  20CS1T01,  COMPUTATIONAL THINKING & PROGRAMMING, CT&P,C,3
1713,21PA1A0142,I B.Tech - I Semester,  20BS1T03,  ENGINEERING PHYSICS, EP,D,3
1714,21PA1A0142,I B.Tech - I Semester,  20ME1T01,  ENGINEERING GRAPHICS, EG,D,3
1715,21PA1A0142,I B.Tech - I Semester,  20BS1P02,  ENGINEERING PHYSICS LAB, EP Lab,S,1.5
1716,21PA1A0142,I B.Tech - I Semester,  20BS1P01,  ENGLISH COMMUNICATION SKILLS LAB, ECS Lab,B,1.5
1717,21PA1A0142,I B.Tech - I Semester,  20CS1P01,  COMPUTATIONAL THINKING & PROGRAMMING LAB, CT&P Lab,A,1.5
1718,21PA1A0142,I B.Tech - I Semester,0,0,0,0,Semester Grade Point Average(SGPA) : 6.31
1719,21PA1A0142,I B.Tech - II Semester,  20BS2T01,  MATHEMATICS-II (VECTOR CALCULUS & TRANSFORM CALCULUS), M-II,B,3
1720,21PA1A0142,I B.Tech - II Semester,  20BS2T02,  ENGINEERING CHEMISTRY, EG,C,3
1721,21PA1A0142,I B.Tech - II Semester,  20CE2T02,  ENGINEERING MECHANICS, EM,C,3
1722,21PA1A0142,I B.Tech - II Semester,  20CE2P01,  BUILDING PLANNING & COMPUTER AIDED BUILDING DRAWING, BP&CABD,A,1.5
1723,21PA1A0142,I B.Tech - II Semester,  20BS2T07,  ENVIRONMENTAL SCIENCE, ES,P,--
1724,21PA1A0142,I B.Tech - II Semester,  20CE2T01,  BUILDING MATERIAL AND CONCRETE TECHNOLOGY, BM&CT,D,3
1725,21PA1A0142,I B.Tech - II Semester,  20ME2P01,  ENGINEERING WORKSHOP, EW,S,1.5
1726,21PA1A0142,I B.Tech - II Semester,  20BS2P01,  ENGINEERING CHEMISTRY LAB, EC LAB,S,1.5
1727,21PA1A0142,I B.Tech - II Semester,  20CS2P01,  COMPUTER PROGRAMMING LAB, CP LAB,O,3
1728,21PA1A0142,I B.Tech - II Semester,0,0,0,0,Semester Grade Point Average(SGPA) : 7.23
1729,21PA1A0142,II B.Tech - I Semester,  20CE3T02,  Fluid Mechanics, FM,C,3
1730,21PA1A0142,II B.Tech - I Semester,  20CE3T01,  Strength of Materials -I, SOM-I,C,3
1731,21PA1A0142,II B.Tech - I Semester,  20BS3A01,  Constitution of India, COI,P,--
1732,21PA1A0142,II B.Tech - I Semester,  20BS3T01,  Mathematics - III (Complex variables & PDE), M-III (CV&PDE),C,3
1733,21PA1A0142,II B.Tech - I Semester,  20CE3P03,  Surveying Field Work Lab, SFW Lab,S,1.5
1734,21PA1A0142,II B.Tech - I Semester,  20CE3T03,  Surveying, SUR,B,3
1735,21PA1A0142,II B.Tech - I Semester,  20CE3P02,  Highway Engineering Lab, HE Lab,A,1.5
1736,21PA1A0142,II B.Tech - I Semester,  20CE3P01,  Concrete Technology Lab, CT Lab,S,1.5
1737,21PA1A0142,II B.Tech - I Semester,  20CE3P04,  Building & Earth Science, B&ES,S,2
1738,21PA1A0142,II B.Tech - I Semester,  20CE3T04,  Highway Engineering, HE,C,3
1739,21PA1A0142,II B.Tech - I Semester,0,0,0,0,Semester Grade Point Average(SGPA) : 6.98
1740,21PA1A0142,II B.Tech - II Semester,  20BS4T01,"  Mathematics-IV (Numerical Methods, Probability & Statistics)", M-IV,A,3
1741,21PA1A0142,II B.Tech - II Semester,  20CE4T01,  Strength of Materials -II, SOM-II,B,3
1742,21PA1A0142,II B.Tech - II Semester,  20CE4T02,  Hydraulics and Hydraulic Machinery, HHM,A,3
1743,21PA1A0142,II B.Tech - II Semester,  20HS4A01,  Critical Reading and Creative Writing, CR&CW,P,--
1744,21PA1A0142,II B.Tech - II Semester,  20CE4T03,  Environmental Engineering, EE,B,3
1745,21PA1A0142,II B.Tech - II Semester,  20CE4P03,  Fluid Mechanics & Hydraulics Machinery Lab, FM & HM Lab,A,1.5
1746,21PA1A0142,II B.Tech - II Semester,  20CE4P01,  Environmental Engineering Lab, EE Lab,S,1.5
1747,21PA1A0142,II B.Tech - II Semester,  20CE4P04,  Advanced Construction Planning, ACP,S,2
1748,21PA1A0142,II B.Tech - II Semester,  20CE4P02,  Strength of Materials Lab, SOM Lab,A,1.5
1749,21PA1A0142,II B.Tech - II Semester,  20CE4J01,  Community Service Project, CSP,S,4
1750,21PA1A0142,II B.Tech - II Semester,  20HS4T01,  Universal Human Values II, UHV-II,B,3
1751,21PA1A0142,II B.Tech - II Semester,0,0,0,0,Semester Grade Point Average(SGPA) : 7.94
1752,21PA1A0145,I B.Tech - I Semester,  20BS1T02,  MATHEMATICS-I (LINEAR ALGEBRA & CALCULUS), M-I,F,0
1753,21PA1A0145,I B.Tech - I Semester,  20BS1T01,  COMMUNICATIVE ENGLISH, CE,C,3
1754,21PA1A0145,I B.Tech - I Semester,  20CS1T01,  COMPUTATIONAL THINKING & PROGRAMMING, CT&P,F,0
1755,21PA1A0145,I B.Tech - I Semester,  20BS1T03,  ENGINEERING PHYSICS, EP,F,0
1756,21PA1A0145,I B.Tech - I Semester,  20ME1T01,  ENGINEERING GRAPHICS, EG,D,3
1757,21PA1A0145,I B.Tech - I Semester,  20BS1P02,  ENGINEERING PHYSICS LAB, EP Lab,C,1.5
1758,21PA1A0145,I B.Tech - I Semester,  20BS1P01,  ENGLISH COMMUNICATION SKILLS LAB, ECS Lab,B,1.5
1759,21PA1A0145,I B.Tech - I Semester,  20CS1P01,  COMPUTATIONAL THINKING & PROGRAMMING LAB, CT&P Lab,B,1.5
1760,21PA1A0145,I B.Tech - I Semester,0,0,0,0,Estimated Semester Grade Point Average(SGPA) : 6
1761,21PA1A0145,I B.Tech - II Semester,  20BS2T01,  MATHEMATICS-II (VECTOR CALCULUS & TRANSFORM CALCULUS), M-II,D,3
1762,21PA1A0145,I B.Tech - II Semester,  20BS2T02,  ENGINEERING CHEMISTRY, EG,C,3
1763,21PA1A0145,I B.Tech - II Semester,  20CE2T02,  ENGINEERING MECHANICS, EM,D,3
1764,21PA1A0145,I B.Tech - II Semester,  20CE2P01,  BUILDING PLANNING & COMPUTER AIDED BUILDING DRAWING, BP&CABD,S,1.5
1765,21PA1A0145,I B.Tech - II Semester,  20BS2T07,  ENVIRONMENTAL SCIENCE, ES,P,--
1766,21PA1A0145,I B.Tech - II Semester,  20CE2T01,  BUILDING MATERIAL AND CONCRETE TECHNOLOGY, BM&CT,D,3
1767,21PA1A0145,I B.Tech - II Semester,  20ME2P01,  ENGINEERING WORKSHOP, EW,A,1.5
1768,21PA1A0145,I B.Tech - II Semester,  20BS2P01,  ENGINEERING CHEMISTRY LAB, EC LAB,A,1.5
1769,21PA1A0145,I B.Tech - II Semester,  20CS2P01,  COMPUTER PROGRAMMING LAB, CP LAB,A,3
1770,21PA1A0145,I B.Tech - II Semester,0,0,0,0,Semester Grade Point Average(SGPA) : 6.38
1771,21PA1A0145,II B.Tech - I Semester,  20CE3T02,  Fluid Mechanics, FM,D,3
1772,21PA1A0145,II B.Tech - I Semester,  20CE3T01,  Strength of Materials -I, SOM-I,A,3
1773,21PA1A0145,II B.Tech - I Semester,  20BS3A01,  Constitution of India, COI,P,--
1774,21PA1A0145,II B.Tech - I Semester,  20BS3T01,  Mathematics - III (Complex variables & PDE), M-III (CV&PDE),D,3
1775,21PA1A0145,II B.Tech - I Semester,  20CE3P03,  Surveying Field Work Lab, SFW Lab,A,1.5
1776,21PA1A0145,II B.Tech - I Semester,  20CE3T03,  Surveying, SUR,D,3
1777,21PA1A0145,II B.Tech - I Semester,  20CE3P02,  Highway Engineering Lab, HE Lab,B,1.5
1778,21PA1A0145,II B.Tech - I Semester,  20CE3P01,  Concrete Technology Lab, CT Lab,S,1.5
1779,21PA1A0145,II B.Tech - I Semester,  20CE3P04,  Building & Earth Science, B&ES,S,2
1780,21PA1A0145,II B.Tech - I Semester,  20CE3T04,  Highway Engineering, HE,D,3
